progresso_pct,steering_medio,steering_sigma,acel_medio,acel_sigma,freio_medio,freio_sigma,pupila_medio,pupila_sigma
19.01901901901902,0.9989371375126265,2.294569767153581,100.0,0.0,0.0,0.0,39.04184020904451,6.854463935604369
19.11911911911912,-0.761055359977084,2.343876574391987,100.0,0.0,0.0,0.0,39.26557685284366,6.855306623339865
19.21921921921922,-1.225131043880084,1.2232202407460189,100.0,0.0,0.0,0.0,39.35876190827058,6.753023559915006
19.31931931931932,-3.4298798451648267,3.113084413476294,100.0,0.0,0.0,0.0,39.56019111304908,6.768533154239193
19.41941941941942,-2.8318071256727584,1.9110940502622753,100.0,0.0,0.0,0.0,39.64832622603174,6.745393199522582
19.51951951951952,-0.9642547000802696,4.090489570290386,100.0,0.0,0.0,0.0,39.522477445707324,6.885255441273902
19.61961961961962,-1.2145310534994704,2.5010770019449455,100.0,0.0,0.0,0.0,39.60092391013138,6.753841786741362
19.71971971971972,0.0951581477617857,2.1279322919828596,100.0,0.0,0.0,0.0,39.56660115404608,6.699139134717313
19.81981981981982,0.20395268762238064,2.795737019972018,100.0,0.0,0.0,0.0,39.54668195455273,6.457384363457176
19.91991991991992,-0.037915732390189104,0.7058072278444216,100.0,0.0,0.0,0.0,39.33436345751769,6.364824735269636
20.02002002002002,0.13404973456632313,0.37421349153156636,100.0,0.0,0.0,0.0,39.12307201738082,6.432694718759117
20.12012012012012,0.6288823229309658,0.6093043839153208,100.0,0.0,0.0,0.0,38.59184853722744,6.5066351907694395
20.22022022022022,0.5831716642157766,1.3347878431573865,100.0,0.0,0.0,0.0,38.471009360801105,6.328885020836838
20.32032032032032,0.5191812508571422,1.2900358626881592,100.0,0.0,0.0,0.0,38.90075706708498,6.205012935961879
20.42042042042042,0.5459000462878566,0.6620165695681801,100.0,0.0,0.0,0.0,38.95522131475958,6.211006476700087
20.52052052052052,0.3667214480983781,0.5304509682218136,100.0,0.0,0.0,0.0,39.07295430577681,6.397854672150991
20.62062062062062,-1.360611327337904,0.9866766389634412,100.0,0.0,0.0,0.0,39.315210315041206,6.373996725183769
